task_index,task,feature_index,interval,x,ale
0,task_1,64,2,0.13350848853588104,-1.9479554891586304
0,task_1,64,3,0.1633424162864685,-1.601362943649292
0,task_1,64,4,0.19422052800655365,-1.1202881336212158
0,task_1,64,5,0.21187973022460938,-0.8469361066818237
0,task_1,64,6,0.22371838986873627,-0.6663907766342163
0,task_1,64,7,0.2340649515390396,-0.5081256031990051
0,task_1,64,8,0.2438887655735016,-0.3699975311756134
0,task_1,64,9,0.2511725127696991,-0.2712090015411377
0,task_1,64,10,0.2589625120162964,-0.16610105335712433
0,task_1,64,11,0.2680020332336426,-0.05134648457169533
0,task_1,64,12,0.27677565813064575,0.061618365347385406
0,task_1,64,13,0.28563058376312256,0.17373646795749664
0,task_1,64,14,0.2920726537704468,0.25030621886253357
0,task_1,64,15,0.29850780963897705,0.3271235227584839
0,task_1,64,16,0.30467087030410767,0.4002223312854767
0,task_1,64,17,0.30951249599456787,0.4573904275894165
0,task_1,64,18,0.3147403597831726,0.5186549425125122
0,task_1,64,19,0.32064101099967957,0.5872192978858948
0,task_1,64,20,0.32432806491851807,0.6291970610618591
0,task_1,64,21,0.3279268145561218,0.6703009009361267
0,task_1,64,22,0.3321228325366974,0.7189525961875916
0,task_1,64,23,0.33608412742614746,0.7638031840324402
0,task_1,64,24,0.3394450545310974,0.8019511699676514
0,task_1,64,25,0.3423844873905182,0.8350901007652283
0,task_1,64,26,0.34701937437057495,0.8874301314353943
0,task_1,64,27,0.35042035579681396,0.925905704498291
0,task_1,64,28,0.3552253544330597,0.9801163673400879
0,task_1,64,29,0.43194130063056946,1.8524187803268433
0,task_1,65,0,0.07561634480953217,-1.0325430631637573
0,task_1,65,1,0.08947630226612091,-0.9588255882263184
0,task_1,65,2,0.10079541802406311,-0.899761438369751
0,task_1,65,3,0.10888801515102386,-0.8583655953407288
0,task_1,65,4,0.1163969337940216,-0.8199416399002075
0,task_1,65,5,0.1254865527153015,-0.7741421461105347
0,task_1,65,6,0.13236457109451294,-0.7409499883651733
0,task_1,65,7,0.14196670055389404,-0.694305419921875
0,task_1,65,8,0.15095001459121704,-0.6521998643875122
0,task_1,65,9,0.1585167646408081,-0.6171956062316895
0,task_1,65,10,0.17043715715408325,-0.5628023743629456
0,task_1,65,11,0.1826552152633667,-0.507351815700531
0,task_1,65,12,0.19309788942337036,-0.46102166175842285
0,task_1,65,13,0.2050829529762268,-0.4079233705997467
0,task_1,65,14,0.21665385365486145,-0.3566160500049591
0,task_1,65,15,0.23303648829460144,-0.2840055823326111
0,task_1,65,16,0.2511710822582245,-0.2032897174358368
0,task_1,65,17,0.26946383714675903,-0.12194890528917313
0,task_1,65,18,0.28788211941719055,-0.04029841721057892
0,task_1,65,19,0.3129630386829376,0.07075830549001694
0,task_1,65,20,0.340732604265213,0.19374513626098633
0,task_1,65,21,0.36747512221336365,0.3117612898349762
0,task_1,65,22,0.397036612033844,0.43935486674308777
0,task_1,65,23,0.4383435845375061,0.6128785014152527
0,task_1,65,24,0.4728392958641052,0.7549939155578613
0,task_1,65,25,0.5207080245018005,0.951357364654541
0,task_1,65,26,0.5609869360923767,1.116038203239441
0,task_1,65,27,0.6068057417869568,1.3043038845062256
0,task_1,65,28,0.6664032936096191,1.5490236282348633
0,task_1,65,29,1.2072534561157227,3.6892712116241455
0,task_1,66,0,0.0,-0.4105134606361389
0,task_1,66,1,0.0,-0.4105134606361389
0,task_1,66,2,0.0,-0.4105134606361389
0,task_1,66,3,0.0,-0.4105134606361389
0,task_1,66,4,0.0,-0.4105134606361389
0,task_1,66,5,0.0,-0.4105134606361389
0,task_1,66,6,0.0,-0.4105134606361389
0,task_1,66,7,0.0,-0.4105134606361389
0,task_1,66,8,0.0,-0.4105134606361389
0,task_1,66,9,0.0,-0.4105134606361389
0,task_1,66,10,0.0,-0.4105134606361389
0,task_1,66,11,0.0,-0.4105134606361389
0,task_1,66,12,0.0,-0.4105134606361389
0,task_1,66,13,0.0,-0.4105134606361389
0,task_1,66,14,0.0,-0.4105134606361389
0,task_1,66,15,0.0,-0.4105134606361389
0,task_1,66,16,0.0,-0.4105134606361389
0,task_1,66,17,0.0,-0.4105134606361389
0,task_1,66,18,0.0,-0.4105134606361389
0,task_1,66,19,0.0,-0.4105134606361389
0,task_1,66,20,0.015642032027244568,-0.2728606164455414
0,task_1,66,21,0.036936983466148376,-0.08241087943315506
0,task_1,66,22,0.0525326281785965,0.04831632599234581
0,task_1,66,23,0.07250693440437317,0.22191692888736725
0,task_1,66,24,0.09281383454799652,0.38960641622543335
0,task_1,66,25,0.11154083907604218,0.5410066246986389
0,task_1,66,26,0.12927474081516266,0.6905079483985901
0,task_1,66,27,0.15176506340503693,0.8727954030036926
0,task_1,66,28,0.171097993850708,1.0317884683609009
0,task_1,66,29,0.6284230947494507,4.769602298736572
0,task_1,67,0,0.0,0.6108959317207336
0,task_1,67,1,0.00024887919425964355,0.6108959317207336
0,task_1,67,2,0.0009762793779373169,0.6076444387435913
0,task_1,67,3,0.0013073533773422241,0.6056287884712219
0,task_1,67,4,0.006200268864631653,0.5772200226783752
0,task_1,67,5,0.007590547204017639,0.568412184715271
0,task_1,67,6,0.007841691374778748,0.568412184715271
0,task_1,67,7,0.010698467493057251,0.5527049899101257
0,task_1,67,8,0.012243479490280151,0.5430611371994019
0,task_1,67,9,0.012441545724868774,0.5430611371994019
0,task_1,67,10,0.012869134545326233,0.5404472351074219
0,task_1,67,11,0.013298630714416504,0.5380512475967407
0,task_1,67,12,0.013422086834907532,0.5374240875244141
0,task_1,67,13,0.014217719435691833,0.53339684009552
0,task_1,67,14,0.015670761466026306,0.5268650650978088
0,task_1,67,15,0.017848029732704163,0.5142449736595154
0,task_1,67,16,0.01812724769115448,0.5128255486488342
0,task_1,67,17,0.01825593411922455,0.5128255486488342
0,task_1,67,18,0.018816307187080383,0.5128255486488342
0,task_1,67,19,0.02055351436138153,0.5050172805786133
0,task_1,67,20,0.025101840496063232,0.4818667769432068
0,task_1,67,21,0.02546049654483795,0.4818667769432068
0,task_1,67,22,0.025627776980400085,0.4818667769432068
0,task_1,67,23,2.3204474449157715,-1.781065583229065
0,task_1,67,24,2.3204474449157715,-1.781065583229065
0,task_1,67,25,2.3204474449157715,-1.781065583229065
0,task_1,67,26,2.3204474449157715,-1.781065583229065
0,task_1,67,27,2.3204474449157715,-1.781065583229065
0,task_1,67,28,2.3204474449157715,-1.781065583229065
0,task_1,67,29,2.3204474449157715,-1.781065583229065
0,task_1,68,0,1.8230010271072388,1862.6451416015625
0,task_1,68,1,1.8230010271072388,1862.6451416015625
0,task_1,68,2,1.8230010271072388,1862.6451416015625
0,task_1,68,3,1.8230010271072388,1862.6451416015625
0,task_1,68,4,1.8230010271072388,1862.6451416015625
0,task_1,68,5,1.8230010271072388,1862.6451416015625
0,task_1,68,6,1.8230010271072388,1862.6451416015625
0,task_1,68,7,1.8230010271072388,1862.6451416015625
0,task_1,68,8,1.8230010271072388,1862.6451416015625
0,task_1,68,9,1.8230010271072388,1862.6451416015625
0,task_1,68,10,1.8230010271072388,1862.6451416015625
0,task_1,68,11,1.8230010271072388,1862.6451416015625
0,task_1,68,12,1.8230010271072388,1862.6451416015625
0,task_1,68,13,1.8230010271072388,1862.6451416015625
0,task_1,68,14,1.8230010271072388,1862.6451416015625
0,task_1,68,15,1.8230010271072388,1862.6451416015625
0,task_1,68,16,1.8230010271072388,1862.6451416015625
0,task_1,68,17,1.8230010271072388,1862.6451416015625
0,task_1,68,18,1.8230010271072388,1862.6451416015625
0,task_1,68,19,1.8230010271072388,1862.6451416015625
0,task_1,68,20,1.8230010271072388,1862.6451416015625
0,task_1,68,21,1.8230010271072388,1862.6451416015625
0,task_1,68,22,1.8230010271072388,1862.6451416015625
0,task_1,68,23,1.8230010271072388,1862.6451416015625
0,task_1,68,24,1.8230010271072388,1862.6451416015625
0,task_1,68,25,1.8230010271072388,1862.6451416015625
0,task_1,68,26,1.8230010271072388,1862.6451416015625
0,task_1,68,27,1.8230010271072388,1862.6451416015625
0,task_1,68,28,1.8230010271072388,1862.6451416015625
0,task_1,68,29,1.8230010271072388,1862.6451416015625
0,task_1,69,0,0.29930925369262695,-1.2008296251296997
0,task_1,69,1,0.3389706611633301,-1.1269663572311401
0,task_1,69,2,0.37851521372795105,-1.0503593683242798
0,task_1,69,3,0.41295143961906433,-0.9843363761901855
0,task_1,69,4,0.4521979093551636,-0.9122532606124878
0,task_1,69,5,0.48188847303390503,-0.8602348566055298
0,task_1,69,6,0.5131093263626099,-0.8065866827964783
0,task_1,69,7,0.5423703193664551,-0.7570487260818481
0,task_1,69,8,0.5724482536315918,-0.7074758410453796
0,task_1,69,9,0.6067878603935242,-0.6513068079948425
0,task_1,69,10,0.6402882933616638,-0.5960857272148132
0,task_1,69,11,0.6685960292816162,-0.5493208169937134
0,task_1,69,12,0.7138816714286804,-0.4746267795562744
0,task_1,69,13,0.7550565600395203,-0.40672197937965393
0,task_1,69,14,0.7966859340667725,-0.33738088607788086
0,task_1,69,15,0.8381727337837219,-0.2681487202644348
0,task_1,69,16,0.897732675075531,-0.16933931410312653
0,task_1,69,17,0.9602087736129761,-0.06513043493032455
0,task_1,69,18,1.018333911895752,0.031171953305602074
0,task_1,69,19,1.0868322849273682,0.14268648624420166
0,task_1,69,20,1.1781578063964844,0.2903138995170593
0,task_1,69,21,1.258332371711731,0.4173980951309204
0,task_1,69,22,1.3551992177963257,0.5736312866210938
0,task_1,69,23,1.4640443325042725,0.7480868101119995
0,task_1,69,24,1.585573673248291,0.9436414241790771
0,task_1,69,25,1.707714319229126,1.13929283618927
0,task_1,69,26,1.843888282775879,1.3573129177093506
0,task_1,69,27,1.9878292083740234,1.587062954902649
0,task_1,69,28,2.1523730754852295,1.8487906455993652
0,task_1,69,29,2.8062357902526855,2.8447623252868652
0,task_1,70,0,1.2602401971817017,0.0
0,task_1,70,1,1.2602401971817017,0.0
0,task_1,70,2,1.2602401971817017,0.0
0,task_1,70,3,1.2602401971817017,0.0
0,task_1,70,4,1.2602401971817017,0.0
0,task_1,70,5,1.2602401971817017,0.0
0,task_1,70,6,1.2602401971817017,0.0
0,task_1,70,7,1.2602401971817017,0.0
0,task_1,70,8,1.2602401971817017,0.0
0,task_1,70,9,1.2602401971817017,0.0
0,task_1,70,10,1.2602401971817017,0.0
0,task_1,70,11,1.2602401971817017,0.0
0,task_1,70,12,1.2602401971817017,0.0
0,task_1,70,13,1.2602401971817017,0.0
0,task_1,70,14,1.2602401971817017,0.0
0,task_1,70,15,1.2602401971817017,0.0
0,task_1,70,16,1.2602401971817017,0.0
0,task_1,70,17,1.2602401971817017,0.0
0,task_1,70,18,1.2602401971817017,0.0
0,task_1,70,19,1.2602401971817017,0.0
0,task_1,70,20,1.2602401971817017,0.0
0,task_1,70,21,1.2602401971817017,0.0
0,task_1,70,22,1.2602401971817017,0.0
0,task_1,70,23,1.2602401971817017,0.0
0,task_1,70,24,1.2602401971817017,0.0
0,task_1,70,25,1.2602401971817017,0.0
0,task_1,70,26,1.2602401971817017,0.0
0,task_1,70,27,1.2602401971817017,0.0
0,task_1,70,28,1.2602401971817017,0.0
0,task_1,70,29,1.2602401971817017,0.0
0,task_1,71,0,0.0,-0.8835868835449219
0,task_1,71,1,0.0,-0.8835868835449219
0,task_1,71,2,0.0029943808913230896,-0.8805833458900452
0,task_1,71,3,0.018904702737927437,-0.86391282081604
0,task_1,71,4,0.038251765072345734,-0.8422556519508362
0,task_1,71,5,0.0564923994243145,-0.8223232626914978
0,task_1,71,6,0.0729784145951271,-0.8047925233840942
0,task_1,71,7,0.09311723709106445,-0.7839086651802063
0,task_1,71,8,0.1261352300643921,-0.7514433264732361
0,task_1,71,9,0.15491561591625214,-0.7240064740180969
0,task_1,71,10,0.1892823725938797,-0.6916349530220032
0,task_1,71,11,0.23522350192070007,-0.6483593583106995
0,task_1,71,12,0.29157084226608276,-0.5954389572143555
0,task_1,71,13,0.3565453290939331,-0.534947395324707
0,task_1,71,14,0.4229910373687744,-0.4733789563179016
0,task_1,71,15,0.4978305697441101,-0.4043290913105011
0,task_1,71,16,0.5938515067100525,-0.3121365010738373
0,task_1,71,17,0.7051296234130859,-0.20013803243637085
0,task_1,71,18,0.808005154132843,-0.09427016973495483
0,task_1,71,19,0.9470257759094238,0.04923184588551521
0,task_1,71,20,1.1123805046081543,0.21980877220630646
0,task_1,71,21,1.2594066858291626,0.37163257598876953
0,task_1,71,22,1.4385281801223755,0.5565491318702698
0,task_1,71,23,1.6485154628753662,0.7731287479400635
0,task_1,71,24,1.8791730403900146,1.0129148960113525
0,task_1,71,25,2.1080567836761475,1.2503377199172974
0,task_1,71,26,2.358995199203491,1.5121803283691406
0,task_1,71,27,2.635481357574463,1.7985819578170776
0,task_1,71,28,2.9429688453674316,2.119030714035034
0,task_1,71,29,3.3596372604370117,2.5316355228424072
0,task_1,72,0,0.36271560192108154,-0.8018345832824707
0,task_1,72,1,0.37139299511909485,-0.7892494201660156
0,task_1,72,2,0.3780689835548401,-0.7794188261032104
0,task_1,72,3,0.38266521692276,-0.7727821469306946
0,task_1,72,4,0.3860010802745819,-0.7681394815444946
0,task_1,72,5,0.3917342722415924,-0.7600502371788025
0,task_1,72,6,0.3957216441631317,-0.7545291185379028
0,task_1,72,7,0.4003790616989136,-0.7480219602584839
0,task_1,72,8,0.4068618416786194,-0.7388949394226074
0,task_1,72,9,0.41736871004104614,-0.7240046262741089
0,task_1,72,10,0.4286596179008484,-0.7079007029533386
0,task_1,72,11,0.4479480981826782,-0.6798794865608215
0,task_1,72,12,0.474880188703537,-0.6397993564605713
0,task_1,72,13,0.5139017105102539,-0.5811764597892761
0,task_1,72,14,0.5523507595062256,-0.5231063961982727
0,task_1,72,15,0.5921948552131653,-0.4627513885498047
0,task_1,72,16,0.6603060364723206,-0.3596506714820862
0,task_1,72,17,0.7331252098083496,-0.25253814458847046
0,task_1,72,18,0.8106228113174438,-0.14243440330028534
0,task_1,72,19,0.9088327884674072,-0.0037676612846553326
0,task_1,72,20,1.0195499658584595,0.1531800478696823
0,task_1,72,21,1.1358567476272583,0.31806081533432007
0,task_1,72,22,1.2498613595962524,0.480025053024292
0,task_1,72,23,1.4238550662994385,0.7272767424583435
0,task_1,72,24,1.5840188264846802,0.9552534818649292
0,task_1,72,25,1.75336754322052,1.1969232559204102
0,task_1,72,26,1.955674409866333,1.4859002828598022
0,task_1,72,27,2.1653292179107666,1.7854944467544556
0,task_1,72,28,2.4158363342285156,2.1433298587799072
0,task_1,72,29,2.8637688159942627,2.74448561668396
0,task_1,73,0,0.9212368130683899,-1.1192126274108887
0,task_1,73,1,1.0056654214859009,-1.0614044666290283
0,task_1,73,2,1.089744210243225,-1.0017062425613403
0,task_1,73,3,1.1618564128875732,-0.9508089423179626
0,task_1,73,4,1.2492531538009644,-0.8918026685714722
0,task_1,73,5,1.2962926626205444,-0.861082136631012
0,task_1,73,6,1.3646591901779175,-0.8166083097457886
0,task_1,73,7,1.4275752305984497,-0.7753364443778992
0,task_1,73,8,1.495269536972046,-0.7308698892593384
0,task_1,73,9,1.5752404928207397,-0.6787427663803101
0,task_1,73,10,1.6522679328918457,-0.6287280321121216
0,task_1,73,11,1.7193939685821533,-0.5856502056121826
0,task_1,73,12,1.8290636539459229,-0.5156395435333252
0,task_1,73,13,1.9336806535720825,-0.44997638463974
0,task_1,73,14,2.0475571155548096,-0.37883055210113525
0,task_1,73,15,2.146876811981201,-0.31682950258255005
0,task_1,73,16,2.3097152709960938,-0.2142028957605362
0,task_1,73,17,2.4842798709869385,-0.10546453297138214
0,task_1,73,18,2.643244743347168,-0.007569285575300455
0,task_1,73,19,2.8574366569519043,0.1244518831372261
0,task_1,73,20,3.0916287899017334,0.26824942231178284
0,task_1,73,21,3.315966844558716,0.4064818024635315
0,task_1,73,22,3.597766876220703,0.5798769593238831
0,task_1,73,23,3.899813413619995,0.7652187347412109
0,task_1,73,24,4.257366180419922,0.985985279083252
0,task_1,73,25,4.615532875061035,1.206886649131775
0,task_1,73,26,4.999571800231934,1.444225788116455
0,task_1,73,27,5.407968521118164,1.6963951587677002
0,task_1,73,28,5.880210876464844,1.98944091796875
0,task_1,73,29,6.930190563201904,2.6232492923736572
0,task_1,74,0,0.0,2.539351463317871
0,task_1,74,1,0.0010410547256469727,2.5050156116485596
0,task_1,74,2,0.0012506544589996338,2.4992024898529053
0,task_1,74,3,0.002084404230117798,2.4827678203582764
0,task_1,74,4,0.21721595525741577,-0.385628342628479
0,task_1,74,5,0.21721595525741577,-0.385628342628479
0,task_1,74,6,0.21721595525741577,-0.385628342628479
0,task_1,74,7,0.21721595525741577,-0.385628342628479
0,task_1,74,8,0.21721595525741577,-0.385628342628479
0,task_1,74,9,0.21721595525741577,-0.385628342628479
0,task_1,74,10,0.21721595525741577,-0.385628342628479
0,task_1,74,11,0.21721595525741577,-0.385628342628479
0,task_1,74,12,0.21721595525741577,-0.385628342628479
0,task_1,74,13,0.21721595525741577,-0.385628342628479
0,task_1,74,14,0.21721595525741577,-0.385628342628479
0,task_1,74,15,0.21721595525741577,-0.385628342628479
0,task_1,74,16,0.21721595525741577,-0.385628342628479
0,task_1,74,17,0.21721595525741577,-0.385628342628479
0,task_1,74,18,0.21721595525741577,-0.385628342628479
0,task_1,74,19,0.21721595525741577,-0.385628342628479
0,task_1,74,20,0.21721595525741577,-0.385628342628479
0,task_1,74,21,0.21721595525741577,-0.385628342628479
0,task_1,74,22,0.21721595525741577,-0.385628342628479
0,task_1,74,23,0.21721595525741577,-0.385628342628479
0,task_1,74,24,0.21721595525741577,-0.385628342628479
0,task_1,74,25,0.21721595525741577,-0.385628342628479
0,task_1,74,26,0.21721595525741577,-0.385628342628479
0,task_1,74,27,0.21721595525741577,-0.385628342628479
0,task_1,74,28,0.21721595525741577,-0.385628342628479
0,task_1,74,29,0.21721595525741577,-0.385628342628479
0,task_1,75,0,0.0016244500875473022,-0.7038789987564087
0,task_1,75,1,0.01076267659664154,-0.6928939819335938
0,task_1,75,2,0.015547230839729309,-0.6869504451751709
0,task_1,75,3,0.02162349224090576,-0.6784346103668213
0,task_1,75,4,0.026131674647331238,-0.6699936985969543
0,task_1,75,5,0.02915981411933899,-0.6653715372085571
0,task_1,75,6,0.03308546543121338,-0.657568633556366
0,task_1,75,7,0.03729066252708435,-0.649743378162384
0,task_1,75,8,0.04134303331375122,-0.6420912146568298
0,task_1,75,9,0.045675128698349,-0.6336452960968018
0,task_1,75,10,0.05003497004508972,-0.6254121661186218
0,task_1,75,11,0.05500862002372742,-0.6152375340461731
0,task_1,75,12,0.05881878733634949,-0.60721355676651
0,task_1,75,13,0.06513869762420654,-0.5942279100418091
0,task_1,75,14,0.0744042694568634,-0.5749931335449219
0,task_1,75,15,0.09246835112571716,-0.5346071720123291
0,task_1,75,16,0.12855899333953857,-0.45663881301879883
0,task_1,75,17,0.17269757390022278,-0.3641969561576843
0,task_1,75,18,0.22111648321151733,-0.26029130816459656
0,task_1,75,19,0.2817610204219818,-0.13402216136455536
0,task_1,75,20,0.35744237899780273,0.02032357081770897
0,task_1,75,21,0.44463539123535156,0.19661015272140503
0,task_1,75,22,0.5217107534408569,0.3555225729942322
0,task_1,75,23,0.6336308121681213,0.5837119221687317
0,task_1,75,24,0.7515031695365906,0.82318514585495
0,task_1,75,25,0.8790140748023987,1.0814412832260132
0,task_1,75,26,1.0250751972198486,1.3798507452011108
0,task_1,75,27,1.175752878189087,1.6875940561294556
0,task_1,75,28,1.3543500900268555,2.049067497253418
0,task_1,75,29,1.969551920890808,3.2701034545898438
0,task_1,76,0,0.0,-0.6227020621299744
0,task_1,76,1,0.0,-0.6227020621299744
0,task_1,76,2,0.0,-0.6227020621299744
0,task_1,76,3,0.0,-0.6227020621299744
0,task_1,76,4,0.0,-0.6227020621299744
0,task_1,76,5,0.0,-0.6227020621299744
0,task_1,76,6,0.0,-0.6227020621299744
0,task_1,76,7,0.0,-0.6227020621299744
0,task_1,76,8,0.0,-0.6227020621299744
0,task_1,76,9,0.0,-0.6227020621299744
0,task_1,76,10,0.0,-0.6227020621299744
0,task_1,76,11,0.0,-0.6227020621299744
0,task_1,76,12,0.0,-0.6227020621299744
0,task_1,76,13,0.0,-0.6227020621299744
0,task_1,76,14,0.0,-0.6227020621299744
0,task_1,76,15,0.0,-0.6227020621299744
0,task_1,76,16,0.0,-0.6227020621299744
0,task_1,76,17,0.0,-0.6227020621299744
0,task_1,76,18,0.03872355818748474,-0.4609186053276062
0,task_1,76,19,0.08700472116470337,-0.259268194437027
0,task_1,76,20,0.13033193349838257,-0.07766444981098175
0,task_1,76,21,0.1817251443862915,0.1378648579120636
0,task_1,76,22,0.24541985988616943,0.4070773124694824
0,task_1,76,23,0.31229907274246216,0.6887508034706116
0,task_1,76,24,0.3835095763206482,0.9888188242912292
0,task_1,76,25,0.4581202268600464,1.3032952547073364
0,task_1,76,26,0.5379254817962646,1.6395126581192017
0,task_1,76,27,0.6248733997344971,2.008735179901123
0,task_1,76,28,0.718374490737915,2.4162168502807617
0,task_1,76,29,0.8300759792327881,2.4162168502807617
0,task_1,77,0,0.3272997736930847,0.0
0,task_1,77,1,0.3272997736930847,0.0
0,task_1,77,2,0.3272997736930847,0.0
0,task_1,77,3,0.3272997736930847,0.0
0,task_1,77,4,0.3272997736930847,0.0
0,task_1,77,5,0.3272997736930847,0.0
0,task_1,77,6,0.3272997736930847,0.0
0,task_1,77,7,0.3272997736930847,0.0
0,task_1,77,8,0.3272997736930847,0.0
0,task_1,77,9,0.3272997736930847,0.0
0,task_1,77,10,0.3272997736930847,0.0
0,task_1,77,11,0.3272997736930847,0.0
0,task_1,77,12,0.3272997736930847,0.0
0,task_1,77,13,0.3272997736930847,0.0
0,task_1,77,14,0.3272997736930847,0.0
0,task_1,77,15,0.3272997736930847,0.0
0,task_1,77,16,0.3272997736930847,0.0
0,task_1,77,17,0.3272997736930847,0.0
0,task_1,77,18,0.3272997736930847,0.0
0,task_1,77,19,0.3272997736930847,0.0
0,task_1,77,20,0.3272997736930847,0.0
0,task_1,77,21,0.3272997736930847,0.0
0,task_1,77,22,0.3272997736930847,0.0
0,task_1,77,23,0.3272997736930847,0.0
0,task_1,77,24,0.3272997736930847,0.0
0,task_1,77,25,0.3272997736930847,0.0
0,task_1,77,26,0.3272997736930847,0.0
0,task_1,77,27,0.3272997736930847,0.0
0,task_1,77,28,0.3272997736930847,0.0
0,task_1,77,29,0.3272997736930847,0.0
0,task_1,78,0,0.0,-0.11368683725595474
0,task_1,78,1,0.0,-0.11368683725595474
0,task_1,78,2,0.0,-0.11368683725595474
0,task_1,78,3,0.0,-0.11368683725595474
0,task_1,78,4,0.0,-0.11368683725595474
0,task_1,78,5,0.0,-0.11368683725595474
0,task_1,78,6,0.0,-0.11368683725595474
0,task_1,78,7,0.0,-0.11368683725595474
0,task_1,78,8,0.0,-0.11368683725595474
0,task_1,78,9,0.0,-0.11368683725595474
0,task_1,78,10,0.0,-0.11368683725595474
0,task_1,78,11,0.0,-0.11368683725595474
0,task_1,78,12,0.0,-0.11368683725595474
0,task_1,78,13,0.0,-0.11368683725595474
0,task_1,78,14,0.022732097655534744,-0.11368683725595474
0,task_1,78,15,0.05448669567704201,-0.11368683725595474
0,task_1,78,16,0.08978521078824997,-0.11368683725595474
0,task_1,78,17,0.108517125248909,-0.11368683725595474
0,task_1,78,18,0.13284000754356384,-0.11368683725595474
0,task_1,78,19,0.15121787786483765,-0.11368683725595474
0,task_1,78,20,0.1659582406282425,-0.11368683725595474
0,task_1,78,21,0.17492558062076569,-0.11368683725595474
0,task_1,78,22,0.18278925120830536,-0.11368683725595474
0,task_1,78,23,0.1928071677684784,-0.11368683725595474
0,task_1,78,24,0.20048357546329498,-0.11368683725595474
0,task_1,78,25,0.20856210589408875,-0.11368683725595474
0,task_1,78,26,0.21290916204452515,-0.11368683725595474
0,task_1,78,27,0.22119231522083282,-0.11368683725595474
0,task_1,78,28,0.2325368970632553,-0.11368683725595474
0,task_1,78,29,0.28357645869255066,-0.11368683725595474
0,task_1,79,0,0.0,-0.8583002686500549
0,task_1,79,1,0.0,-0.8583002686500549
0,task_1,79,2,0.0,-0.8583002686500549
0,task_1,79,3,0.0,-0.8583002686500549
0,task_1,79,4,0.0,-0.8583002686500549
0,task_1,79,5,0.010478571057319641,-0.8422040343284607
0,task_1,79,6,0.02387605607509613,-0.8227019906044006
0,task_1,79,7,0.04196508228778839,-0.7973597049713135
0,task_1,79,8,0.06870274245738983,-0.760913074016571
0,task_1,79,9,0.08894932270050049,-0.7341706156730652
0,task_1,79,10,0.12044081091880798,-0.6940628886222839
0,task_1,79,11,0.15561524033546448,-0.6492717862129211
0,task_1,79,12,0.20155522227287292,-0.5907333493232727
0,task_1,79,13,0.25126662850379944,-0.5288909077644348
0,task_1,79,14,0.30138105154037476,-0.4666115939617157
0,task_1,79,15,0.36141690611839294,-0.3917692005634308
0,task_1,79,16,0.44024619460105896,-0.2940957546234131
0,task_1,79,17,0.5212680101394653,-0.1928393393754959
0,task_1,79,18,0.6148585081100464,-0.07564728707075119
0,task_1,79,19,0.7178466320037842,0.0534186065196991
0,task_1,79,20,0.8485305309295654,0.2164357304573059
0,task_1,79,21,0.9696658849716187,0.3681221008300781
0,task_1,79,22,1.1121546030044556,0.546596109867096
0,task_1,79,23,1.2867125272750854,0.7658655643463135
0,task_1,79,24,1.4606000185012817,0.9843977689743042
0,task_1,79,25,1.6485555171966553,1.2219094038009644
0,task_1,79,26,1.861832857131958,1.4905126094818115
0,task_1,79,27,2.0852389335632324,1.773079514503479
0,task_1,79,28,2.3354430198669434,2.0892832279205322
0,task_1,79,29,2.7779290676116943,2.623152017593384
0,task_1,80,0,0.48916149139404297,58.20766067504883
0,task_1,80,1,0.48916149139404297,58.20766067504883
0,task_1,80,2,0.48916149139404297,58.20766067504883
0,task_1,80,3,0.48916149139404297,58.20766067504883
0,task_1,80,4,0.48916149139404297,58.20766067504883
0,task_1,80,5,0.48916149139404297,58.20766067504883
0,task_1,80,6,0.48916149139404297,58.20766067504883
0,task_1,80,7,0.48916149139404297,58.20766067504883
0,task_1,80,8,0.48916149139404297,58.20766067504883
0,task_1,80,9,0.48916149139404297,58.20766067504883
0,task_1,80,10,0.48916149139404297,58.20766067504883
0,task_1,80,11,0.48916149139404297,58.20766067504883
0,task_1,80,12,0.48916149139404297,58.20766067504883
0,task_1,80,13,0.48916149139404297,58.20766067504883
0,task_1,80,14,0.48916149139404297,58.20766067504883
0,task_1,80,15,0.48916149139404297,58.20766067504883
0,task_1,80,16,0.48916149139404297,58.20766067504883
0,task_1,80,17,0.48916149139404297,58.20766067504883
0,task_1,80,18,0.48916149139404297,58.20766067504883
0,task_1,80,19,0.48916149139404297,58.20766067504883
0,task_1,80,20,0.48916149139404297,58.20766067504883
0,task_1,80,21,0.48916149139404297,58.20766067504883
0,task_1,80,22,0.48916149139404297,58.20766067504883
0,task_1,80,23,0.48916149139404297,58.20766067504883
0,task_1,80,24,0.48916149139404297,58.20766067504883
0,task_1,80,25,0.48916149139404297,58.20766067504883
0,task_1,80,26,0.48916149139404297,58.20766067504883
0,task_1,80,27,0.48916149139404297,58.20766067504883
0,task_1,80,28,0.48916149139404297,58.20766067504883
0,task_1,80,29,0.48916149139404297,58.20766067504883
0,task_1,81,0,0.0,-0.4114696681499481
0,task_1,81,1,0.0,-0.4114696681499481
0,task_1,81,2,0.0,-0.4114696681499481
0,task_1,81,3,0.0,-0.4114696681499481
0,task_1,81,4,0.0,-0.4114696681499481
0,task_1,81,5,0.0,-0.4114696681499481
0,task_1,81,6,0.0,-0.4114696681499481
0,task_1,81,7,0.0,-0.4114696681499481
0,task_1,81,8,0.0,-0.4114696681499481
