task_index,task,feature_index,interval,x,ale
0,task_1,16,27,0.4548400342464447,1.008263111114502
0,task_1,16,28,0.45950740575790405,1.021040916442871
0,task_1,16,29,1.317479133605957,-1.1291122436523438
0,task_1,17,0,0.0,1.3533189296722412
0,task_1,17,1,0.0005580484867095947,1.3533189296722412
0,task_1,17,2,0.0015914291143417358,1.2861149311065674
0,task_1,17,3,0.007589846849441528,1.0721756219863892
0,task_1,17,4,0.009137943387031555,1.0721756219863892
0,task_1,17,5,0.009513258934020996,1.0721756219863892
0,task_1,17,6,0.010973885655403137,1.0721756219863892
0,task_1,17,7,0.015563637018203735,1.0721756219863892
0,task_1,17,8,0.01655086874961853,0.8879023194313049
0,task_1,17,9,0.017362922430038452,0.8695088028907776
0,task_1,17,10,0.0182248055934906,0.8695088028907776
0,task_1,17,11,0.018857553601264954,0.8695088028907776
0,task_1,17,12,0.025837525725364685,0.5636884570121765
0,task_1,17,13,0.03063429892063141,0.3427726924419403
0,task_1,17,14,0.03356142342090607,0.20999178290367126
